间	間	jian1, jian4	(mw for rooms); space; time; among<br/>a gap; to separate
老	老	lao3	old; aged; tough; often; always (Kangxi radical 125)
想	想	xiang3	think; believe; suppose; would like to; remember with longing; to miss
重	重	zhong4, chong2	heavy; intense; repeat; duplicate
体	體	ti3	body; form; style
山	山	shan1	mountain; hill; peak (Kangxi radical 46)
物	物	wu4	thing; object; matter
知	知	zhi1	know
手	手	shou3	hand (Kangxi radical 64)
相	相	xiang1, xiang4	each other; mutually; size up by appearance; appearance; posture; Japanese government minister
回	回	hui2	to return; go back; turn around; to reply; occasion (mw for matters or actions); the Hui nationality
性	性	xing4	nature; character; quality; gender
果	果	guo3	fruit; result
政	政	zheng4	government; politics; affairs of a family
只	只	zhi3	only; merely; just; but
此	此	ci3	this; these
代	代	dai4	era; generation; dynasty; substitute; replace
和	和	he2, huo4, huo2, he4	1. and; with; harmony; peace; 2. <br/>mix together;<br/>soft; warm;<br/>join in the singing
活	活	huo2	to live; alive; living; lively; save (a life); work; product
妈	媽	ma1	ma; mom
亲	親	qin1	dear; intimate; closely related; kiss
化	化	hua4, hua1	change; convert; melt
加	加	jia1	add; increase; plus
影	影	ying3	shadow; reflection; image; picture; film
什	什	shen2, shi2	what; ten
身	身	shen1	body; torso; person (Kangxi radical 158)
己	己	ji3	self (6th Heavenly Stem) (Kangxi radical 49)
湾	灣	wan1	bay; gulf
机	機	ji1	machine; aircraft; pivot; opportunity
部	部	bu4	part; section; department; (mw for machines; movies; books)
常	常	chang2	always; often; frequently
见	見	jian4	see; meet; appear to be ; (Kangxi radical 147)
其	其	qi2	his; her; its; their; he; she; it; that; such; (marking question, emphasis, imperative)
正	正	zheng4, zheng1	just (right); straighten; rectify; correct; currently; at the moment; straight; pure; precisely; first lunar month
世	世	shi4	life; age; generation; world
北	北	bei3	north
女	女	nv3	woman; female (Kangxi radical 38)
花	花	hua1	flower; blossom; spend (money or time); cost
合	合	he2, ge3	to close; to join; to suit; be equal to; whole; together; unit of dry measure for grain equal to one deciliter
场	場	chang3, chang2	courtyard; place; field; (mw for games, performances, etc.)<br/>threshing floor
海	海	hai3	ocean; sea
者	者	zhe3	one who (does something); -er; -ist; (person); specialist
表	表	biao3	{a form (to fill out)} surface; a table (listing information); to show; (wrist) watch; a meter (measuring something)
问	問	wen4	ask; inquire
立	立	li4	to stand; to set up (Kangxi radical 117)
西	西	xi1	West (Kangxi radical 146)
还	還	hai2, huan2	still; yet; in addition; even.; repay; to return
最	最	zui4	the most; -est; (indicator for superlative)
感	感	gan3	to feel; to move; sense
告	告	gao4	to tell; inform; to say
度	度	du4, duo2	capacity; degree; degree (mw for temperature, angles); measure; scale; to spend (time)<br/>to estimate; surmise
光	光	guang1	light; ray; bright; only; merely; used up
点	點	dian3	spot; drop; dot; point; a bit; a little; o'clock; to order (in a restaurant); to light; to ignite
色	色	se4, shai3	color (Kangxi radical 139)
种	種	zhong3, zhong4	type; breed; race; seed<br/>to plant
少	少	shao3, shao4	few; little; lack; lose; young
风	風	feng1	wind; news; style (Kangxi radical 182)
资	資	zi1	resources; capital; wealth; provide; to support
她	她	ta1	she
期	期	qi1, qi2, ji1	period of time; phase; stage, [due] entire, whole (year or month)
利	利	li4	advantage; benefit; profit; sharp
保	保	bao3	defend; protect
友	友	you3	friend
乐	樂	le4, yue4	happy; laugh; music
关	關	guan1	to close; shut; concern; relationship; turn off; mountain pass
品	品	pin3	article; commodity; product; goods; kind; grade; rank; character; disposition; nature; temperament; variety; to taste something; to sample; to criticize; to comment; to judge; to size up
书	書	shu1	book; letter
金	金	jin1	gold; metal; money (Kangxi radical 167)
师	師	shi1	teacher; master; a (military) division
产	產	chan3	to give birth; to reproduce; to produce; product; resource; estate; property
但	但	dan4	but; yet; however
观	觀	guan1, guan4	look at; observe; point of view; outlook; wait; see; Taoist monastery （guan4)
平	平	ping2	flat; level; equal; ordinary
太	太	tai4	too (much); excessively; highest; greatest
名	名	ming2	name; reputation; famous; (mw for people)
空	空	kong1, kong4	empty; sky<br/>leave blank; leisure
变	變	bian4	to change; become different
安	安	an1	peaceful; calm; safe; content; settle; stabilize
声	聲	sheng1	sound; voice; (mw for sound)
路	路	lu4	road; path; journey; route
从	從	cong2	from; follow; since; obey; observe
爸	爸	ba4	father; dad; pa
口	口	kou3	mouth (Kangxi radical 30); (mw for people, mouthfuls)
很	很	hen3	very; rather; quite
真	真	zhen1	real; true; genuine
许	許	xu3	allow; to permit; to praise; maybe; perhaps
些	些	xie1	some; few; several; (mw for indefinite amount)
又	又	you4	(once) again; also; both (Kangxi radical 29)
母	母	mu3	mother; female (Kangxi radical 80)
门	門	men2	door; opening; gate; (mw for classes and languages) (Kangxi radical 169)
孩	孩	hai2	child; infant
展	展	zhan3	[display] develop; spread out; unfold; postpone; exhibit
像	像	xiang4	be like; resemble; appearance; image
目	目	mu4	eye; item; section (Kangxi radical 109)
信	信	xin4	to believe; to trust; letter
今	今	jin1	now; at present; today; modern
应	應	ying1, ying4	agree; must; should; ought to<br/>respond; deal with; to answer
特	特	te4	special; unusual; extraordinary
十	十	shi2	ten (Kangxi radical 24)
东	東	dong1	East; master; owner
入	入	ru4	enter (Kangxi radical 11)
话	話	hua4	words; speech; language; dialect
原	原	yuan2	original; raw; level; cause; source
内	內	nei4	inside; inner; internal; within
把	把	ba3, ba4	(mw for things with handles); (pretransitive particle); to hold<br/>a grip; a handle; stem (of plants)
病	病	bing4	ailment; sickness; illness
白	白	bai2	white; snowy; pure; bright; empty (Kangxi radical 106)
星	星	xing1	star; heavenly body; satellite; small amount
员	員	yuan2	person engaged in some activity; member; employee
提	提	ti2, di1	to carry; to lift; to raise (an issue)
总	總	zong3	always; general; assemble; total
爱	愛	ai4	love; affection; be fond of
画	畫	hua4	draw; picture; painting
走	走	zou3	to walk; to go; to move (Kangxi radical 156)
片	片	pian4, pian1	(mw for pieces of things); a slice; a flake (Kangxi radical 91); film; photo
眼	眼	yan3	eye
比	比	bi3	compare; (indicates comparison) (Kangxi radical 81); to gesticulate as one talks
统	統	tong3	to gather; to unite; to unify; whole
由	由	you2	through; via; by; from; let (someone do something)
界	界	jie4	boundary; scope; extent
受	受	shou4	receive; accept; endure; suffer
使	使	shi3	to use; to make; to cause; enable; envoy; messenger
朋	朋	peng2	friend; companion
通	通	tong1, tong4	go through; know well; connect; (mw for complete activities, such as phone calls, stint of music playing, etc.)
球	球	qiu2	ball; globe
别	別	bie2, bie4	don't; depart; other; difference; distinguish
已	已	yi3	to stop; already; afterwards (Kangxi radical 49, var. 1)
觉	覺	jue2, jiao4	to feel; sense; ; wake up; sleep
广	廣	guang3	wide; extensive; to spread
计	計	ji4	calculate; compute; to count
结	結	jie2, jie1	to tie; knot<br/>to bear (fruit); conclude
接	接	jie1	receive; connect; to meet; to pick up (sb.); to answer (the phone)
选	選	xuan3	choose; select
打	打	da3, da2	Hit, make, mix, deal with
先	先	xian1	first; early; before
才	才	cai2	ability; talent; just now; not until; only then
认	認	ren4	recognize; know; admit
候	候	hou4	await; inquire after
望	望	wang4	to hope; expect; gaze in the distance; to visit; full moon
神	神	shen2	God; unusual; mysterious; spirit
何	何	he2	why; what; how; where; which
处	處	chu3, chu4	get along with; be in; deal with; punish<br/>place; department
放	放	fang4	put; to place; to release; to free
做	做	zuo4	do; make; to produce; be; to cook; write
题	題	ti2	topic; subject; question on a test or assignment
向	向	xiang4	direction; towards; to turn; to face
位	位	wei4	position; location; (polite mw for people)
收	收	shou1	receive; accept; collect; to harvest
运	運	yun4	to move; to transport; luck
三	三	san1	three
建	建	jian4	establish; to build; to construct
数	數	shu4, shu3, shuo4	number; to count; to rank; frequently; repeatedly
解	解	jie3, jie4, xie4	separate; divide; understand; solve<br/>(old) transport under guard<br/>(old) acrobatics
流	流	liu2	to flow; to spread; to shed (tears)
形	形	xing2	form; shape; appearance
量	量	liang4, liang2	quantity; capacity; to measure
再	再	zai4	again; once more; then
两	兩	liang3	two (cardinal number); both; (unit of weight equal to 50 grams)
清	清	qing1	clear; pure; Qing Dynasty (1644-1911)
马	馬	ma3	horse (Kangxi radical 187)
童	童	tong2	child; children; servant boy
式	式	shi4	type; form; style
直	直	zhi2	straight; vertical; frank; directly; continuously
传	傳	chuan2, zhuan4	send (text message, email); pass on; hand down; to spread<br/>biography; tale
难	難	nan2, nan4	difficult; bad<br/>trouble; to blame
管	管	guan3	take care (of); to control; manage; pipe; tube
院	院	yuan4	courtyard; institution
快	快	kuai4	fast; quick; soon
造	造	zao4	create; to build; concoct; fabricate; achieve; (coll.) run wild; mess things up
记	記	ji4	to remember; to record; to note
必	必	bi4	(inevitably) certainly; must; necessarily; will
视	視	shi4	look at; regard; inspect
设	設	she4	set up; arrange; establish
次	次	ci4	(mw for number of times of occurrence); nth; order
引	引	yin3	to draw (a bow); to lead; to leave; induce; to cause; cite
音	音	yin1	sound; news; syllable (Kangxi radical 180)
报	報	bao4	to report; newspaper; to respond; repay
满	滿	man3	full; orig. plentiful; abundant<br/>
术	術	shu4	method; technique; skill
命	命	ming4	life; fate; to command
社	社	she4	society; group
月	月	yue4	moon; month; (Kangxi radical 74: moon; Kangxi radical 130: flesh)
演	演	yan3	act; develop; perform; practice; to show (a film)
交	交	jiao1	submit; deliver; turn over; intersect; to pay (money); friendship
司	司	si1	oversee; control; manage; operate;  department; head of a (government) department; surname
住	住	zhu4	to live; reside; to stop
育	育	yu4	to produce; give birth to; to raise; educate
听	聽	ting1	listen; hear; heed
商	商	shang1	commerce; consult; Shang dynasty
反	反	fan3	contrary; anti; opposite; rebellious; reverse
几	幾	ji3, ji1	how many; several; a few; almost
边	邊	bian1	side; edge; margin; (suffix in place words)
父	父	fu4	father (Kangxi radical 88)
至	至	zhi4	until; to arrive; (Kangxi radical 133)
举	舉	ju3	lift; raise; cite; choose; entire
医	醫	yi1	medical; medicine; doctor; to cure
系	系	xi4, ji4	{academic department} system; connect; arrest; department;; tie; fasten; button up
治	治	zhi4	rule; govern; cure
给	給	gei3, ji3	to give; to grant; (passive particle)<br/>provide; for/to
任	任	ren4	appoint; at will; office; no matter (what, how, etc.)
转	轉	zhuan3, zhuan4	to turn; to change; pass on; transfer; revolve; rotate
导	導	dao3	to lead; to guide; transmit; instruct
办	辦	ban4	to do; to manage; to handle; to set up
喜	喜	xi3	fond of; like; enjoy; happiness
园	園	yuan2	garden
土	土	tu3	earth; soil; land; local (Kangxi radical 32); unsophisticated
远	遠	yuan3	far; distant; remote
价	價	jia4	price; value
科	科	ke1	branch of study; department; family (biology)
怎	怎	zen3	how; what; why
四	四	si4	four
非	非	fei1	non-; un-; not be; wrongdoing; simply must (Kangxi radical 175)
区	區	qu1, Ou1	region; area; district<br/>Surname
欢	歡	huan1	happy; vigorous
完	完	wan2	finish; be over; complete
往	往	wang3	go (in a direction); toward; in the past
二	二	er4	two (Kangxi radical 7)
南	南	nan2	South
容	容	rong2	to tolerate; to contain; allow; appearance; face
服	服	fu2, fu4	clothing; serve; obey; convince; take (medicine); accustomed to; (mw for medicinal dose)
近	近	jin4	near; close (to)
调	調	diao4, tiao2	transfer; investigate; accent; tune; tone; adjust; reconcile; season (food); provoke
字	字	zi4	word; letter; character
指	指	zhi3	finger; to point; refer to
象	象	xiang4	elephant; shape; form; appearance; imitate
校	校	xiao4, jiao4	school<br/>proofread; compare
林	林	lin2	woods; forest; a common surname
未	未	wei4	not yet; did not; have not (8th Earthly Branch)
程	程	cheng2	rule; regulation; order; journey
改	改	gai3	to change; alter; to transform; correct, check (homework)
求	求	qiu2	beg, request, beseech; ask (for), demand; seek, strive for; a surname
始	始	shi3	begin; start
带	帶	dai4	to bring; to take along; to carry; look after; raise (children); band; belt; ribbon; zone
失	失	shi1	"lose (in contrast to dé 得 ""obtain, get"");  miss, let slip, lose out;  fail to achieve one's objective;  mistake;  change (from the norm);  break (like a promise), neglect (like one's duty), fail to do"
制	制	zhi4	system; formulate; restrict
精	精	jing1	energy; excellent; refined; spirit; semen
务	務	wu4	business; affair; engaged in; be sure to
更	更	geng4, geng1	more; even more<br/>change; watch (e.g. of a sentry or guard)
每	每	mei3	each; every
红	紅	hong2	red; symbol of success; bonus; popular
陆	陸	lu4, liu4	land; continent; mainland; six (banker's anti-fraud numeral)
笑	笑	xiao4	to laugh; to smile
轻	輕	qing1	light; easy; gentle; soft
吃	吃	chi1	to eat
节	節	jie2	festival; section; (mw for segments); moral integrity; save
强	強	qiang2, qiang3, jiang4	strong; powerful; strive; make an effort; force; stubborn
单	單	dan1, Shan4	single; odd; simple; only; sheet; list; surname
石	石	shi2	stone (Kangxi radical 112)
古	古	gu3	ancient; old
深	深	shen1	deep; profound; dark (of colors)
房	房	fang2	house; building; room
整	整	zheng3	whole; tidy; put in order; repair; exactly; make sb. suffer
专	專	zhuan1	concentrated; focused; specialized
论	論	lun4, lun2	to discuss; to mention; per; take into account; theory; the Analects (of Confucius)
等	等	deng3	wait; await; when; till; class; rank; grade; kind; sort; equal; and so on; etc.
投	投	tou2	to throw; send; invest
考	考	kao3	to test; take an exam; to check; verify; examine
斯	斯	si1	this; then; thus; (phonetic)
阳	陽	yang2	positive (electricity); male; sun
功	功	gong1	merit; achievement; result; service
游	遊	you2	to swim; to travel; to tour; roam
推	推	tui1	to push; to scrape; to decline; postpone; elect
语	語	yu3	dialect; language; speech
念	念	nian4	read aloud; to study; to miss or think of somebody
英	英	ying1	flower; hero; England
研	研	yan2	to grind; study; research
树	樹	shu4	tree
张	張	zhang1	(mw for flat objects); open; expand; (common surname); sheet or piece of paper (like a ticket)
创	創	chuang4, chuang1	create; begin; to initiate; a wound; injury
环	環	huan2	ring; circle; hoop; link; to surround
型	型	xing2	model; type (e.g. blood)
便	便	bian4, pian2	plain; convenient; urine or excrement; formal equivalent to 就; cheap
兴	興	xing4, xing1	interest; excitement<br/>prosper; begin; encourage; to rise
速	速	su4	fast; quick; prompt; rapid
义	義	yi4	justice; righteousness; meaning
落	落	luo4, la4, lao4	to fall; drop off; decline; stay behind; leave out/behind
达	達	da2	to reach; attain; inform; prominent; until
战	戰	zhan4	fight; war; battle
质	質	zhi4	quality; nature; matter
示	示	shi4	to show; spirit; ancestor (Kangxi radical 113); sign
思	思	si1	think; consider
济	濟	ji4, ji3	[bring relief] aid; helpful; ferry; cross (a river)<br/>numerous; (used in place names)
营	營	ying2	battalion; barracks; camp; operate; strive for; nourish
读	讀	du2, dou4	to read; to study<br/>comma; phrase marked by pause
县	縣	xian4	county; district
费	費	fei4	to cost; spend; fee; fare; be wasteful
客	客	ke4	guest; customer; visitor
赛	賽	sai4	compete; contest; match
持	持	chi2	[to maintain, to preserve] to hold; to support; manage; oppose
华	華	hua2, Hua4	China; glory; flowery; abbr.for Huashan Mountain in Shaanxi
火	火	huo3	fire (Kangxi radical 86); urgent; hot (popular); fiery
青	青	qing1	blue or green; young (Kangxi radical 174); Qinghai province (abbr.)
线	線	xian4	thread; string; wire; line; route
格	格	ge2	grid; rule; (legal) case; style; character; standard
河	河	he2	river
热	熱	re4	heat; hot; heat up
识	識	shi2	to know; recognize; knowledge; experience
共	共	gong4	altogether; to share; total; Communist Party (abbreviation)
故	故	gu4	happening; reason; hence; former
离	離	li2	leave; depart; go away; part from
决	決	jue2	decide; to breach (a dyke)
王	王	wang2, wang4	king; (common surname) (Kangxi radical 96, variant)
呢	呢	ne5, ni2	(modal particle ending a question); how about...?; what about...?
脑	腦	nao3	brain
连	連	lian2	connect; link; in succession; even
团	團	tuan2	group; team; round; ball; unite; dumpling; (mw for ball-like things)
步	步	bu4	a step; to walk; to march
却	卻	que4	but; yet; [despite] however; step back
取	取	qu3	to take; get; choose
布	布	bu4	cloth; announce; to spread
消	消	xiao1	disappear; eliminate; use up (time)
男	男	nan2	male
黄	黃	huang2	yellow; (common surname) (Kangxi radical 201)
言	言	yan2	speak; speech; talk; word (Kangxi radical 149)
类	類	lei4	kind; type; class; category; resemble
死	死	si3	to die; dead; fixed; impassible; extremely
包	包	bao1	to cover; to wrap; to hold; include; bag; (mw for containers, packages, etc.)
亚	亞	ya4	Asia; Asian; second; next to; inferior; sub-
际	際	ji4	border; boundary; between
士	士	shi4	scholar; warrior (Kangxi radical 33)
众	眾	zhong4	multitude; crowd; masses; public
党	黨	dang3	party; club; association
照	照	zhao4	shine; illuminate; according to; to take (a photo); license, permit
且	且	qie3, ju1	further; moreover; for the time being; about to ...
早	早	zao3	early; (early) morning; good morning!
飞	飛	fei1	to fly (Kangxi radical 183)
及	及	ji2	and; to reach; up to
参	參	can1, shen1, san1	join; (consult) take part in; refer to; ginseng
究	究	jiu1, jiu4	after all; to investigate; to study carefully
写	寫	xie3	write; compose
易	易	yi4	to exchange; easy; amiable
备	備	bei4	prepare; have ready; equipment; fully
基	基	ji1	base; foundation; basic
景	景	jing3	bright; circumstance; scenery
算	算	suan4	calculate; reckon/ compute; regard as; to figure; to count (as something)
半	半	ban4	half; semi-; incomplete
各	各	ge4	each; every
角	角	jiao3, jue2	horn; angle; unit of money (1/10 yuan); corner (Kangxi radical 148)<br/>role (theater)
件	件	jian4	(mw for things, clothes, and items)
府	府	fu3	seat of government; prefecture; official residence; mansion
虽	雖	sui1	although; even though
夫	夫	fu1, fu2	husband; man
响	響	xiang3	make a sound; noisy; noise; echo
争	爭	zheng1	struggle; fight/compete for; argue over
细	細	xi4	fine; delicate; thin; slender
或	或	huo4	or; perhaps
军	軍	jun1	army; military; arms
叫	叫	jiao4	to call; to cry; to shout; to name; be called; to greet; to hire; to order
足	足	zu2	foot; enough; ample; to be sufficient  (Kangxi radical 157)
议	議	yi4	opinion; viewpoint; discuss; debate
苦	苦	ku3	bitter; hardship; suffering; pain; cause sb. suffering; suffer from; painstakingly
食	食	shi2	eat; food (Kangxi radical 184)
第	第	di4	(prefix used to form ordinal numbers)
香	香	xiang1	fragrant; savory (Kangxi radical 186)
德	德	de2	virtue; Germany
技	技	ji4	skill; ability; talent
元	元	yuan2	Chinese monetary unit; dollar; first; principal
史	史	shi3	history
城	城	cheng2	city; town; city walls
纪	紀	ji4, ji3	age; period; record; annals; chronicles<br/>surname
它	它	ta1	it
条	條	tiao2	strip; item; (mw for long thin objects)
境	境	jing4	border; place; condition; boundary
排	排	pai2	arrange; line up; a row; a platoon; to discharge
与	與	yu3, yu4, yu2	(formal) and; to give; together with; participate
艺	藝	yi4	art; skill
标	標	biao1	mark; sign; outward appearance; (original meaning) topmost branches of a tree
该	該	gai1	should; deserve; it is time for (something); this (formal)
断	斷	duan4	to break; to stop; cut off; decide; certain
集	集	ji2	gather; collect; volume; episode
器	器	qi4	device; tool; utensil
养	養	yang3	grow (plants), to raise (animals; children); provide for; to support
企	企	qi3	plan a project; anxiously expect sth; stand on tiptoe; look forward to
态	態	tai4	form; appearance; condition
切	切	qie1, qie4	to cut; to slice; rip off<br/>correspond to; absolutely; ardently
助	助	zhu4	to help; assist
夜	夜	ye4	night; evening; darkness
准	準	zhun3	standard; accurate; definitely; allow; permit
雨	雨	yu3	rain (Kangxi radical 173)
根	根	gen1	root; base; (mw for long, slender objects)
联	聯	lian2	to ally; to unite; join
终	終	zhong1	end; finish
除	除	chu2	besides; except; remove; to divide (mathematics)
权	權	quan2	right; authority; power
乎	乎	hu1	(classical Chinese particle expressing question, surprise or doubt)
领	領	ling3	neck; collar; to lead; to receive
钱	錢	qian2	money; coin; Chinese Surname
案	案	an4	(legal) case; incident; record; file
验	驗	yan4	examine; test; check; analyze
势	勢	shi4	power; influence; tendency
奇	奇	qi2, ji1	strange; rare; wonderful<br/>odd (number)
黑	黑	hei1	black; dark (Kangxi radical 203)
并	並	bing4	equal to; side by side; both; also
百	百	bai3	hundred
规	規	gui1	rules; regulations; customs; law; compasses; dividers
显	顯	xian3	appear; be obvious; prominent; conspicuous; to show; to display
具	具	ju4	tool; instrument; have
万	萬	wan4	ten thousand
存	存	cun2	exist; survive; to deposit; to store
底	底	di3	bottom; background; base
将	將	jiang1, jiang4	(will, shall, future tense); be ready; will<br/>general; commander
图	圖	tu2	diagram; plan; picture; pursue; seek; plan for
晚	晚	wan3	evening; night; late
历	歷	li4	history; take place; past
诗	詩	shi1	poem; poetry; verse
低	低	di1	low; beneath; lower (one's head); droop
拉	拉	la1, la2	to pull; to play (string instruments); to drag; to slash; to chat
座	座	zuo4	(mw for mountains, bridges, tall buildings, etc.);; seat; base; stand; constellation
春	春	chun1	spring (season); joyful
约	約	yue1, yao1	make an appointment; agreement; arrange; economize; approximately<br/>to weigh
希	希	xi1	to hope
假	假	jia3, jia4	fake; if; borrow<br/>vacation; holiday
预	預	yu4	prior; preliminary; preparatory; in advance; take part in
官	官	guan1	an official; governmental; organ (of the body)
似	似	si4, shi4	seem; appear; resembling; as if; as; seemingly
独	獨	du2	alone; independent; single
增	增	zeng1	increase; expand; add
即	即	ji2	to mean; namely; to reach; at present; even if
坐	坐	zuo4	to sit; to travel by; to take
木	木	mu4	tree; wood (Kangxi radical 75)
乡	鄉	xiang1	village; country; district
首	首	shou3	head; chief; first; (mw for poems and songs) (Kangxi radical 185)
找	找	zhao3	look for; seek; give change
刻	刻	ke4	quarter (hour); (mw for short time intervals); carve; to cut
尔	爾	er3	(archaic) you; that; thus
需	需	xu1	want; require; needs; must
草	草	cao3	grass; straw; draft (of a document)
久	久	jiu3	long; for a long time
五	五	wu3	five
戏	戲	xi4, hu1	to play; to joke; show; drama; opera
室	室	shi4	room
局	局	ju2	office; situation; gathering; part; (mw for games, rounds, matches, etc.)
绝	絕	jue2	cut short; exhaust; die; hopeless; absolutely
确	確	que4	real; true; firmly; authentic; indeed
续	續	xu4	continue; replenish; renew
率	率	lv4, shuai4	rate; frequency; proportion; lead; guide; follow; observe; usually
效	效	xiao4	effect; imitate
油	油	you2	oil; oily; sly
留	留	liu2	leave (behind, a message); retain; stay
克	克	ke4	gram; overcome; restrain
例	例	li4	example; precedent; rule
